0, 0, 0
1, 0, 0
2, 0, 0
3, 2, 0.0614035087719298
4, 2, 0.409090909090909
5, 2, 0.227027027027027
6, 2, 0.125
7, 3, 0.130298273155416
8, 3, 0.177272727272727
9, 4, 0.21283255086072
10, 5, 0.271428571428571
11, 5, 0.212662337662338
12, 5, 0.183333333333333
13, 6, 0.242705570291777
14, 6, 0.197916666666667
15, 5, 0.163095238095238
16, 7, 0.25
17, 7, 0.235294117647059
18, 8, 0.25
19, 7, 0.207756232686981
20, 5, 0.15
21, 5, 0.178571428571429
22, 9, 0.212121212121212
23, 7, 0.217391304347826
24, 8, 0.162037037037037
25, 9, 0.24
26, 8, 0.214932126696833
27, 9, 0.234567901234568
28, 8, 0.214285714285714
29, 8, 0.224137931034483
30, 9, 0.227777777777778
31, 6, 0.17741935483871
32, 9, 0.234375
33, 10, 0.202020202020202
34, 0, 0
35, 6, 0.157142857142857
36, 0, 0
37, 7, 0.148648648648649
38, 2, 0.0526315789473684
39, 0, 0
40, 0, 0
41, 0, 0
42, 0, 0
43, 0, 0
44, 13, 0.227272727272727
45, 0, 0
46, 0, 0
47, 10, 0.212765957446809
48, 11, 0.229166666666667
49, 0, 0
50, 0, 0
51, 0, 0
52, 0, 0
53, 0, 0
54, 0, 0
55, 0, 0
56, 0, 0
57, 0, 0
58, 7, 0.120689655172414
59, 0, 0
60, 0, 0
61, 0, 0
62, 0, 0
63, 0, 0
64, 0, 0
65, 0, 0
66, 20, 0.303030303030303
67, 0, 0
68, 17, 0.25
